age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
26.0,50.0,1.0,999.0,0.0,,94465.0,-41.8,4.96,5228.1,telephone,mon,,high.school,yes,admin.,no,,,nonexistent
57.0,,5.0,999.0,0.0,,93444.0,-36.1,4962.0,5228.1,cellular,thu,,university.degree,no,retired,no,divorced,aug,nonexistent
29.0,22.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,university.degree,no,admin.,no,single,may,nonexistent
34.0,326.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1244.0,5099.1,cellular,mon,no,professional.course,yes,admin.,yes,married,may,nonexistent
23.0,208.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,thu,unknown,,no,,yes,single,may,nonexistent
46.0,413.0,5.0,999.0,0.0,-2.9,92469.0,-33.6,1048.0,5076.2,cellular,mon,no,university.degree,yes,admin.,no,single,jul,nonexistent
32.0,361.0,,999.0,,-1.8,,-46.2,1291.0,5099.1,cellular,tue,,high.school,yes,technician,no,single,may,nonexistent
39.0,2016.0,1.0,999.0,0.0,-0.1,93798.0,-40.4,5.0,5195.8,telephone,mon,no,university.degree,no,technician,yes,divorced,oct,nonexistent
40.0,824.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,,unknown,basic.9y,yes,,no,,may,nonexistent
35.0,68.0,21.0,999.0,0.0,1.4,94465.0,-41.8,4865.0,5228.1,telephone,mon,no,university.degree,yes,management,no,single,jun,nonexistent
,130.0,2.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,,,unknown,professional.course,,technician,no,married,apr,nonexistent
39.0,243.0,1.0,999.0,0.0,,93994.0,,4859.0,5191.0,telephone,wed,,university.degree,no,,yes,single,may,nonexistent
32.0,,3.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,no,basic.9y,no,blue-collar,no,married,,nonexistent
41.0,270.0,1.0,999.0,,1.1,,-36.4,4856.0,5191.0,telephone,tue,no,basic.4y,yes,technician,no,divorced,may,nonexistent
42.0,154.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,fri,no,professional.course,yes,technician,no,married,jul,
27.0,510.0,6.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,mon,unknown,high.school,no,admin.,no,single,jul,
28.0,643.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1354.0,5099.1,cellular,mon,,university.degree,yes,admin.,,married,may,nonexistent
46.0,,,999.0,0.0,,94465.0,-41.8,,5228.1,telephone,fri,no,basic.6y,yes,blue-collar,yes,divorced,jun,nonexistent
26.0,,2.0,,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,,university.degree,yes,admin.,no,single,jul,nonexistent
48.0,144.0,1.0,999.0,,1.4,93444.0,-36.1,4963.0,5228.1,cellular,tue,no,university.degree,yes,,yes,,aug,
40.0,364.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4191.0,,cellular,mon,no,university.degree,no,,no,divorced,nov,nonexistent
31.0,170.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,,no,high.school,yes,admin.,no,married,aug,nonexistent
44.0,55.0,,999.0,0.0,1.1,93994.0,-36.4,4864.0,5191.0,telephone,fri,unknown,university.degree,yes,admin.,no,divorced,may,nonexistent
51.0,104.0,4.0,,0.0,-1.8,92893.0,-46.2,1281.0,5099.1,cellular,wed,no,basic.4y,,blue-collar,no,married,may,nonexistent
31.0,174.0,2.0,999.0,0.0,-2.9,92201.0,-31.4,0.879,5076.2,cellular,wed,no,university.degree,no,blue-collar,no,single,aug,
56.0,578.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,no,high.school,yes,,no,married,nov,nonexistent
26.0,,1.0,,0.0,1.1,93994.0,-36.4,,5191.0,telephone,,no,basic.6y,no,blue-collar,yes,single,may,nonexistent
31.0,242.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,tue,no,high.school,yes,services,yes,divorced,aug,nonexistent
45.0,586.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,wed,no,unknown,yes,unknown,no,unknown,jul,nonexistent
44.0,1200.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,,mon,unknown,high.school,yes,housemaid,no,,jul,nonexistent
46.0,485.0,3.0,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,no,high.school,no,entrepreneur,no,divorced,jun,nonexistent
35.0,142.0,2.0,999.0,0.0,1.4,93444.0,-36.1,4.97,5228.1,cellular,mon,no,university.degree,yes,technician,yes,divorced,aug,nonexistent
54.0,72.0,4.0,999.0,1.0,-1.1,94601.0,-49.5,0.987,4963.6,,thu,no,university.degree,yes,self-employed,no,married,oct,failure
,154.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,,cellular,tue,no,university.degree,,management,no,,jul,nonexistent
36.0,331.0,1.0,6.0,4.0,-1.1,,-37.5,0.876,4963.6,cellular,wed,no,university.degree,unknown,management,unknown,married,,failure
44.0,318.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,high.school,no,,no,single,may,failure
46.0,,,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,,unknown,professional.course,yes,technician,no,divorced,jun,nonexistent
32.0,33.0,4.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,tue,,university.degree,,unemployed,no,married,aug,nonexistent
57.0,81.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,university.degree,yes,management,no,divorced,may,nonexistent
53.0,,1.0,999.0,0.0,,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,professional.course,yes,technician,yes,married,may,nonexistent
34.0,56.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,no,university.degree,yes,admin.,yes,unknown,may,failure
45.0,107.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,no,university.degree,no,,no,divorced,jul,nonexistent
28.0,192.0,1.0,999.0,0.0,-1.7,94215.0,-40.3,0.876,,cellular,tue,no,high.school,yes,services,no,single,jul,nonexistent
32.0,94.0,6.0,999.0,0.0,-2.9,92963.0,-40.8,1244.0,5076.2,,wed,no,professional.course,no,services,no,married,jun,nonexistent
49.0,96.0,2.0,999.0,,1.4,93444.0,,4964.0,,,thu,,high.school,no,admin.,no,married,aug,
,393.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,,no,university.degree,yes,admin.,no,single,may,nonexistent
52.0,191.0,2.0,999.0,1.0,-1.8,92893.0,-46.2,1281.0,5099.1,,,no,high.school,no,technician,yes,divorced,may,failure
63.0,479.0,1.0,,0.0,-2.9,92201.0,-31.4,0.838,5076.2,cellular,tue,no,basic.4y,no,housemaid,no,married,aug,nonexistent
42.0,68.0,2.0,999.0,0.0,1.4,,-36.1,4968.0,5228.1,cellular,tue,no,university.degree,no,admin.,no,married,aug,nonexistent
55.0,158.0,1.0,999.0,0.0,-1.8,93075.0,-47.1,1466.0,5099.1,cellular,mon,no,basic.4y,yes,retired,no,married,apr,nonexistent
47.0,302.0,1.0,999.0,,1.1,93994.0,,4857.0,5191.0,telephone,fri,no,basic.4y,yes,blue-collar,no,married,may,nonexistent
41.0,193.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,cellular,wed,,high.school,yes,,no,married,may,
,109.0,,999.0,0.0,-1.8,93075.0,-47.1,1365.0,,cellular,thu,no,basic.9y,yes,blue-collar,no,single,,nonexistent
29.0,112.0,4.0,999.0,1.0,-1.8,92893.0,-46.2,1244.0,5099.1,cellular,mon,no,high.school,yes,admin.,no,married,may,failure
28.0,400.0,1.0,999.0,,1.4,,-42.7,4957.0,5228.1,cellular,wed,unknown,basic.6y,yes,blue-collar,no,single,jul,nonexistent
27.0,,3.0,999.0,,-1.8,92893.0,-46.2,1291.0,5099.1,,tue,no,professional.course,no,,no,single,,nonexistent
57.0,379.0,2.0,999.0,,1.1,93994.0,,4857.0,5191.0,telephone,tue,no,university.degree,yes,management,no,married,may,nonexistent
59.0,,9.0,999.0,0.0,1.1,93994.0,,4856.0,5191.0,telephone,tue,no,basic.9y,yes,retired,no,married,may,nonexistent
22.0,48.0,7.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,,fri,no,high.school,yes,services,no,,may,nonexistent
44.0,134.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,telephone,tue,unknown,,no,admin.,no,single,may,nonexistent
,164.0,1.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,no,high.school,no,blue-collar,no,married,apr,nonexistent
53.0,101.0,23.0,999.0,0.0,1.1,,-36.4,4.86,5191.0,telephone,thu,no,basic.4y,no,retired,no,married,may,nonexistent
34.0,114.0,5.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,thu,unknown,university.degree,yes,admin.,,married,aug,nonexistent
40.0,234.0,1.0,3.0,3.0,-1.8,93876.0,-40.0,0.683,5008.7,cellular,thu,no,basic.9y,yes,admin.,no,single,may,success
,59.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4076.0,5195.8,,thu,no,,no,,no,divorced,nov,nonexistent
28.0,17.0,5.0,999.0,0.0,,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,basic.9y,no,blue-collar,yes,married,jun,nonexistent
33.0,,1.0,,0.0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,professional.course,unknown,technician,,single,nov,nonexistent
51.0,18.0,2.0,999.0,0.0,1.4,94465.0,-41.8,,,telephone,fri,no,basic.4y,yes,blue-collar,yes,married,,nonexistent
,,1.0,,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,tue,no,university.degree,no,unknown,no,single,,nonexistent
42.0,163.0,,999.0,0.0,1.1,,-36.4,4856.0,5191.0,telephone,tue,,basic.9y,yes,blue-collar,no,married,may,nonexistent
49.0,58.0,10.0,999.0,0.0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,mon,no,,no,self-employed,,single,may,nonexistent
49.0,128.0,1.0,999.0,1.0,-2.9,92963.0,-40.8,1266.0,5076.2,cellular,mon,,university.degree,yes,management,no,married,jun,failure
49.0,,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,,unknown,yes,technician,no,married,may,nonexistent
46.0,336.0,1.0,999.0,0.0,,93994.0,-36.4,4858.0,5191.0,telephone,wed,no,basic.4y,no,housemaid,no,married,,nonexistent
78.0,203.0,1.0,,,-1.7,94215.0,-40.3,0.84,4991.6,cellular,wed,no,unknown,yes,retired,no,married,jul,
29.0,26.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,basic.4y,yes,blue-collar,no,single,may,nonexistent
50.0,134.0,1.0,999.0,1.0,-0.1,,-42.0,4191.0,5195.8,cellular,mon,no,university.degree,no,entrepreneur,no,,nov,failure
67.0,89.0,5.0,999.0,1.0,-2.9,92201.0,-31.4,0.834,,cellular,wed,no,university.degree,yes,retired,,divorced,aug,failure
,180.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4191.0,5195.8,telephone,mon,no,basic.9y,yes,unemployed,no,married,nov,nonexistent
56.0,377.0,3.0,999.0,,1.4,93444.0,-36.1,4968.0,5228.1,,tue,no,university.degree,yes,retired,no,married,aug,nonexistent
53.0,273.0,1.0,999.0,0.0,1.4,,-42.7,4962.0,5228.1,cellular,mon,unknown,basic.6y,no,,no,married,jul,nonexistent
36.0,,2.0,3.0,1.0,-2.9,,-40.8,1.26,5076.2,cellular,wed,no,university.degree,yes,management,no,,jun,success
47.0,8.0,,,,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,thu,no,high.school,no,entrepreneur,no,divorced,may,nonexistent
30.0,,3.0,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,cellular,,no,university.degree,yes,admin.,no,single,aug,nonexistent
44.0,293.0,2.0,999.0,,1.1,93994.0,-36.4,4857.0,5191.0,telephone,,unknown,high.school,no,housemaid,no,married,may,nonexistent
32.0,138.0,2.0,999.0,0.0,,,-42.0,4153.0,5195.8,cellular,tue,no,university.degree,no,admin.,no,married,nov,nonexistent
39.0,378.0,3.0,999.0,0.0,-1.8,92893.0,-46.2,1354.0,5099.1,cellular,mon,no,basic.9y,no,blue-collar,no,married,may,nonexistent
,26.0,25.0,,0.0,1.1,93994.0,-36.4,4864.0,5191.0,telephone,fri,no,high.school,yes,admin.,no,single,,nonexistent
44.0,383.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,basic.9y,yes,blue-collar,no,married,may,failure
37.0,331.0,4.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,,no,basic.9y,yes,blue-collar,no,married,jun,nonexistent
30.0,155.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1281.0,5099.1,cellular,wed,unknown,basic.9y,no,blue-collar,no,married,,failure
39.0,835.0,4.0,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,unknown,basic.9y,yes,self-employed,no,,jul,nonexistent
44.0,483.0,1.0,999.0,0.0,1.1,93994.0,,,5191.0,,mon,no,high.school,yes,,yes,married,may,nonexistent
35.0,272.0,,999.0,1.0,,92893.0,-46.2,1281.0,5099.1,cellular,wed,no,university.degree,yes,entrepreneur,,married,may,failure
48.0,544.0,1.0,999.0,0.0,-1.8,92843.0,-50.0,1.51,5099.1,cellular,tue,no,university.degree,yes,admin.,no,,mar,nonexistent
41.0,39.0,5.0,999.0,0.0,,94465.0,-41.8,4959.0,5228.1,telephone,,unknown,university.degree,yes,self-employed,no,divorced,jun,nonexistent
29.0,280.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,telephone,tue,,,no,admin.,no,single,jul,nonexistent
33.0,145.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4.96,5228.1,telephone,mon,no,basic.9y,no,blue-collar,no,married,jun,nonexistent
36.0,508.0,4.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,,fri,unknown,university.degree,yes,management,yes,married,aug,nonexistent
34.0,,1.0,,1.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,no,basic.9y,yes,blue-collar,no,,apr,failure
42.0,128.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1313.0,5099.1,telephone,,no,high.school,yes,services,no,married,may,nonexistent
25.0,172.0,,999.0,0.0,1.1,93994.0,,4857.0,5191.0,telephone,wed,no,basic.9y,,blue-collar,no,married,may,nonexistent
28.0,485.0,1.0,999.0,0.0,,93994.0,,4857.0,5191.0,telephone,tue,no,high.school,yes,,,married,may,nonexistent
51.0,1032.0,10.0,999.0,,-0.1,,-42.0,4021.0,5195.8,cellular,fri,no,basic.9y,no,blue-collar,no,,nov,failure
,,1.0,,0.0,1.4,93444.0,-36.1,,5228.1,cellular,fri,no,university.degree,yes,admin.,yes,single,aug,nonexistent
46.0,167.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4858.0,5191.0,telephone,mon,no,professional.course,no,admin.,no,married,may,nonexistent
49.0,560.0,4.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,high.school,no,blue-collar,no,married,may,nonexistent
33.0,31.0,,999.0,,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,,professional.course,yes,technician,no,married,aug,nonexistent
,103.0,1.0,999.0,0.0,-0.1,,-42.0,4076.0,5195.8,cellular,thu,no,,no,admin.,no,single,nov,nonexistent
76.0,185.0,1.0,999.0,1.0,-1.7,94027.0,-38.3,0.886,4991.6,cellular,tue,no,basic.4y,no,retired,no,divorced,aug,failure
,65.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,,telephone,tue,unknown,basic.4y,no,blue-collar,yes,married,jun,nonexistent
54.0,220.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,,unknown,basic.9y,yes,blue-collar,no,,,nonexistent
33.0,293.0,5.0,999.0,1.0,-0.1,93.2,-42.0,,5195.8,telephone,mon,no,university.degree,no,technician,no,,nov,failure
37.0,,1.0,4.0,,-2.9,92201.0,-31.4,0.884,5076.2,cellular,mon,no,university.degree,yes,technician,no,married,aug,success
,110.0,1.0,999.0,0.0,-2.9,92201.0,-31.4,0.883,5076.2,,tue,no,professional.course,yes,technician,yes,single,aug,nonexistent
33.0,221.0,2.0,999.0,0.0,1.1,,-36.4,4856.0,5191.0,telephone,tue,unknown,university.degree,yes,technician,no,married,may,nonexistent
49.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,thu,no,university.degree,no,management,no,married,jun,nonexistent
45.0,504.0,1.0,6.0,,-3.4,92431.0,-26.9,0.733,5017.5,cellular,thu,no,professional.course,no,,no,married,oct,success
59.0,318.0,1.0,999.0,0.0,-1.8,92893.0,,1291.0,5099.1,,tue,no,basic.6y,yes,services,no,,may,nonexistent
,126.0,1.0,999.0,,-0.1,93.2,,4021.0,5195.8,telephone,fri,unknown,basic.9y,yes,blue-collar,no,married,nov,
32.0,438.0,2.0,999.0,0.0,,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,high.school,yes,admin.,no,,may,nonexistent
36.0,228.0,2.0,,0.0,-1.8,92893.0,-46.2,1334.0,5099.1,cellular,wed,unknown,professional.course,yes,,,single,may,nonexistent
47.0,129.0,3.0,999.0,2.0,-1.7,94215.0,-40.3,0.896,4991.6,cellular,wed,no,,yes,admin.,yes,married,jul,
31.0,,6.0,999.0,0.0,-1.8,92893.0,,1.25,,cellular,fri,no,unknown,,technician,yes,single,may,nonexistent
23.0,77.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1.27,5099.1,cellular,thu,,high.school,yes,student,no,single,may,
51.0,72.0,18.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,telephone,wed,,university.degree,yes,admin.,no,divorced,may,nonexistent
39.0,201.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1334.0,5099.1,cellular,wed,unknown,basic.9y,yes,blue-collar,no,single,may,nonexistent
45.0,105.0,,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,wed,no,professional.course,yes,technician,,single,aug,nonexistent
,1165.0,4.0,999.0,0.0,,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,high.school,no,,no,married,jul,nonexistent
25.0,52.0,,999.0,0.0,-1.8,92893.0,-46.2,1244.0,5099.1,telephone,mon,no,high.school,yes,,no,single,may,nonexistent
47.0,153.0,10.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,tue,no,high.school,unknown,blue-collar,unknown,married,,nonexistent
,121.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4968.0,5228.1,telephone,thu,no,unknown,,admin.,no,married,jul,
29.0,81.0,7.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,wed,,,yes,student,no,,jul,nonexistent
26.0,1287.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,,no,university.degree,yes,admin.,no,single,jul,nonexistent
64.0,159.0,2.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,,tue,no,university.degree,yes,retired,yes,married,apr,nonexistent
27.0,,,999.0,0.0,-1.8,92893.0,-46.2,1259.0,,cellular,fri,no,university.degree,yes,admin.,,single,may,nonexistent
,317.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,unknown,,yes,blue-collar,no,married,may,nonexistent
54.0,564.0,5.0,999.0,0.0,-1.8,,,0.685,5008.7,telephone,,no,professional.course,no,admin.,no,married,may,nonexistent
60.0,213.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,unknown,unknown,no,,yes,married,may,nonexistent
59.0,123.0,,999.0,0.0,,,-36.4,4858.0,5191.0,telephone,,unknown,basic.4y,yes,retired,no,,may,
51.0,241.0,4.0,999.0,0.0,1.4,93444.0,,4966.0,5228.1,,fri,,high.school,,services,no,married,aug,
,364.0,2.0,,1.0,,93369.0,-34.8,0.654,5008.7,telephone,thu,no,professional.course,no,admin.,yes,married,mar,failure
38.0,26.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,high.school,yes,admin.,no,married,may,nonexistent
43.0,226.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,cellular,wed,,university.degree,no,management,yes,married,,nonexistent
48.0,58.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,wed,no,high.school,no,technician,no,married,aug,
57.0,572.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,,cellular,fri,unknown,high.school,yes,blue-collar,no,married,jul,nonexistent
39.0,14.0,6.0,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,basic.9y,yes,unemployed,no,married,,nonexistent
41.0,12.0,8.0,999.0,1.0,,92893.0,-46.2,,,cellular,mon,unknown,basic.6y,yes,blue-collar,no,married,may,failure
41.0,188.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,,no,basic.4y,yes,blue-collar,no,married,,nonexistent
31.0,232.0,1.0,999.0,0.0,-1.8,,-46.2,1327.0,5099.1,cellular,thu,,professional.course,yes,technician,no,married,may,nonexistent
30.0,154.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,,fri,no,basic.9y,no,unemployed,no,married,jul,nonexistent
39.0,47.0,,999.0,0.0,-0.1,93.2,-42.0,,5195.8,telephone,,no,professional.course,no,self-employed,no,married,nov,nonexistent
53.0,84.0,3.0,999.0,0.0,1.4,93918.0,,,5228.1,cellular,tue,unknown,high.school,yes,retired,no,divorced,jul,nonexistent
45.0,254.0,2.0,,0.0,-0.1,93.2,-42.0,4076.0,5195.8,cellular,thu,no,unknown,yes,admin.,yes,married,nov,nonexistent
24.0,155.0,,999.0,0.0,-1.8,92893.0,,1244.0,5099.1,cellular,mon,no,basic.9y,yes,blue-collar,no,single,may,
,578.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,cellular,,no,professional.course,no,management,no,married,may,nonexistent
36.0,337.0,2.0,,0.0,,,-36.4,4859.0,,,fri,no,basic.9y,yes,services,no,single,may,nonexistent
39.0,187.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,thu,no,high.school,no,,yes,divorced,jul,nonexistent
,198.0,,999.0,0.0,,93918.0,-42.7,4962.0,5228.1,cellular,fri,,university.degree,yes,admin.,no,single,jul,nonexistent
,12.0,1.0,999.0,0.0,-1.7,94215.0,-40.3,0.861,4991.6,telephone,,no,high.school,,admin.,yes,single,jul,nonexistent
40.0,247.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,cellular,thu,no,professional.course,yes,technician,no,divorced,aug,
64.0,336.0,5.0,,0.0,-3.0,92713.0,-33.0,0.714,5023.5,,thu,no,,yes,housemaid,yes,married,dec,nonexistent
30.0,293.0,4.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,university.degree,no,technician,no,single,may,nonexistent
34.0,188.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,high.school,yes,admin.,no,married,may,nonexistent
33.0,53.0,2.0,,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,fri,no,university.degree,yes,unemployed,no,married,aug,nonexistent
47.0,106.0,,999.0,0.0,1.4,94465.0,-41.8,4865.0,5228.1,telephone,mon,no,basic.4y,yes,housemaid,yes,married,,
33.0,285.0,5.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,mon,no,professional.course,no,technician,yes,single,aug,nonexistent
46.0,,1.0,999.0,,1.4,93918.0,-42.7,4959.0,5228.1,,fri,no,high.school,yes,services,no,married,jul,nonexistent
40.0,225.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,university.degree,yes,self-employed,,married,jul,nonexistent
49.0,138.0,1.0,999.0,0.0,-2.9,92201.0,-31.4,0.883,,cellular,tue,no,university.degree,yes,management,yes,divorced,aug,nonexistent
53.0,179.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,,mon,no,professional.course,no,admin.,no,single,may,nonexistent
53.0,,1.0,999.0,0.0,1.1,93994.0,-36.4,4.86,,telephone,thu,unknown,high.school,no,unknown,no,married,may,nonexistent
39.0,145.0,2.0,999.0,0.0,1.4,,-36.1,4964.0,5228.1,cellular,wed,unknown,professional.course,yes,technician,no,married,aug,nonexistent
35.0,85.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,,mon,no,unknown,yes,blue-collar,no,married,may,nonexistent
,633.0,,999.0,0.0,,93994.0,,4857.0,5191.0,telephone,,no,basic.9y,,blue-collar,no,married,,nonexistent
24.0,67.0,1.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,fri,no,basic.4y,no,student,no,single,jul,nonexistent
46.0,406.0,,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,unknown,basic.9y,no,blue-collar,no,married,may,nonexistent
41.0,150.0,2.0,999.0,0.0,1.1,,-36.4,4857.0,5191.0,telephone,mon,unknown,basic.6y,,services,no,married,may,nonexistent
49.0,64.0,1.0,999.0,,1.4,94465.0,,4961.0,5228.1,telephone,tue,unknown,basic.9y,no,blue-collar,yes,married,jun,nonexistent
,61.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,,tue,,university.degree,yes,admin.,no,single,jun,nonexistent
36.0,723.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,basic.6y,yes,blue-collar,no,married,,nonexistent
30.0,27.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,,university.degree,yes,admin.,no,single,jul,nonexistent
41.0,41.0,1.0,999.0,0.0,1.4,,-41.8,4866.0,5228.1,telephone,thu,no,basic.6y,no,technician,,married,jun,
57.0,92.0,1.0,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,cellular,thu,no,basic.4y,yes,retired,no,married,aug,nonexistent
37.0,372.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4153.0,5195.8,cellular,tue,no,professional.course,no,technician,no,married,nov,failure
46.0,77.0,8.0,999.0,0.0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,wed,unknown,professional.course,yes,,no,married,jun,nonexistent
29.0,189.0,1.0,999.0,0.0,,92963.0,-40.8,1262.0,,cellular,tue,no,high.school,no,unemployed,no,single,jun,nonexistent
24.0,57.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,,telephone,fri,no,basic.4y,yes,student,yes,single,jul,nonexistent
24.0,129.0,1.0,999.0,0.0,-2.9,,-31.4,0.873,5076.2,,thu,no,professional.course,no,,no,single,aug,
54.0,106.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,university.degree,,management,no,divorced,,nonexistent
41.0,81.0,1.0,,0.0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,wed,unknown,basic.4y,no,blue-collar,no,married,jun,nonexistent
